"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"783835799947055104","","","2016-10-06 01:06:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nice job, guys! #digped https://t.co/7Zt8jXwPij","","","","https://twitter.com/MCDigLearn/status/783835249767813121"
"783812786023391233","","","2016-10-05 23:35:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Jessifer: Assistant Professor of Writing and Digital Studies @UMaryWash. Applications due November 7. Help spread the word. https://t.c…","783503205862891520","11702102","2016-10-05 03:04:55 +0000","https://careers.umw.edu/postings/4793"
"783801792534499328","","","2016-10-05 22:51:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @holden: Telling everyone to look at @mwesch's Anth101 course which is the future of open pedagogy (and the hidden past too) https://t.c…","783717013864615936","1912681","2016-10-05 17:14:31 +0000","http://anth101.com/"
"783799019944288257","","","2016-10-05 22:40:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The complexity of people demands flexibility and ownership."" And not just for grad students, but for all students and fac... #digped https://t.co/4tQWhjeOTc","","","","https://twitter.com/acroom/status/783682094161498113"
"783795185998180352","","","2016-10-05 22:25:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The awesomeness of WP syndication/aggregation https://t.co/MwqExqou4S","","","","https://twitter.com/drjaxon/status/783788342055882752"
"783792200597381120","","","2016-10-05 22:13:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Same! https://t.co/L5W88GlvfE","","","","https://twitter.com/joshua_r_eyler/status/783403341095153664"
"783791913941860352","","","2016-10-05 22:12:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The world is changing around you, whether you like it or not..."" https://t.co/Lt3k9WDs1P","","","","https://twitter.com/jhrees/status/783452671478870017"
"783775202433835008","","","2016-10-05 21:05:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @AliveGPN: Every member of the human family deserves equal rights. Life being the first. Regardless of ability or disability. https://t.…","783725435158921216","705810306","2016-10-05 17:47:59 +0000","http://liveactionnews.org/mother-pens-letter-doctor-told-abort-baby-syndrome/"
"783772743657414656","783771493666664449","467714091","2016-10-05 20:55:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@DigiFront @FrostDavis Yup, looking forward to it...will try to round up some colleagues to bring with me :) #digped","","","",""
"783768170930724865","","","2016-10-05 20:37:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @DigiFront: News for the @DigiFront Community 10/16 https://t.co/Svj9Je4ldm Featuring @xREZlab @FrostDavis @Jessifer &amp; @purplekimchi","783759270420553729","467714091","2016-10-05 20:02:26 +0000","http://eepurl.com/ciNvFD,http://eepurl.com/ciNvFD"
"783667474210304000","","","2016-10-05 13:57:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @DKThomp: What sort of stories are best for teaching or explaining ideas? Surprising narratives, with easily understandable details. htt…","783665503353053185","37723353","2016-10-05 13:49:50 +0000","https://twitter.com/DKThomp/status/783665503353053185/photo/1"
"783419024679895043","","","2016-10-04 21:30:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @davewiner: screen2.io live debate watch party: 9PM Eastern. https://t.co/50yhEYqdW1","783417775586934785","3839","2016-10-04 21:25:27 +0000","http://scripting.com/2016/10/04/tonightsScreen2ioDebateWatchParty.html,http://scripting.com/2016/10/04/tonightsScreen2ioDebateWatchParty.html"
"783376651069583360","","","2016-10-04 18:42:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","You go, girl... #Madonna https://t.co/Kbv4J2c676","","","","https://twitter.com/CarolineWazer/status/783346974217084929"
"783339741659881473","","","2016-10-04 16:15:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cool use spatial/temporal animation... https://t.co/l0SV6aBxkd","","","","https://twitter.com/openculture/status/783337384914014208"
"783317814065057794","","","2016-10-04 14:48:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@colin_foss Might have some applications for language pedagogy? https://t.co/NAE1RjIOQa","","","","https://twitter.com/ProfHacker/status/783276850374176771"
"783117479765651456","","","2016-10-04 01:32:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#RiceBikes ...the best! https://t.co/87n4aeX949","","","","http://bit.ly/2cOdnTq"
"783116626086367233","","","2016-10-04 01:28:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saw #TheQueenOfKatwe last night...and now the #chess board calls like a siren... https://t.co/6YSRDHdTtg","","","","http://bit.ly/1T5dpTW"
"783113384992440321","","","2016-10-04 01:15:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @MJGerson: The emerging outlines of a bitter new culture war - rooted, not in ideas, but in race and class. https://t.co/3HYTXuPf8K","783096438637076480","21394764","2016-10-04 00:08:34 +0000","https://www.washingtonpost.com/opinions/trumps-angry-white-men/2016/10/03/32af5f4e-898b-11e6-875e-2c1bfe943b66_story.html?utm_term=.c7011201f44a,https://www.washingtonpost.com/opinions/trumps-angry-white-men/2016/10/03/32af5f4e-898b-11e6-875e-2c1bfe943b66_story.html?utm_term=.c7011201f44a"
"783109635829968897","783095603366551552","565218468","2016-10-04 01:01:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@slamteacher Thanks, I appreciate that...just keep inspiring us with your work :)","","","",""
"783108404231319553","","","2016-10-04 00:56:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""What is the meaning of life?"" #AskALibrarian https://t.co/eQLAadd3XP","","","","https://twitter.com/foxteichmann/status/783097812657385472"
"783064034731929600","","","2016-10-03 21:59:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Bali_Maha: ""People who doubt learn. People who always have an answer can only teach"" - @gsiemens in a DM (i got permission to quote pub…","783063210194767872","1535273520","2016-10-03 21:56:32 +0000",""
"783050656122740737","783041502767255552","113129441","2016-10-03 21:06:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JonMalesic Yeah, that is the problem w blogs...creating an audience. It's why   ppl use Facebook instead of blogs","","","",""
"783050174608183296","783037883242258433","565218468","2016-10-03 21:04:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@slamteacher @mburtis @DigPedLab Thanks Sean...just found out that my position won't be funded past this year, so ... need encouragement :)","","","",""
"783033410973421568","","","2016-10-03 19:58:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nice...though curious...why a newsletter rather than a blog? https://t.co/UiKL85FYgS","","","","https://twitter.com/JonMalesic/status/783032780628172800"
"783031190181720064","","","2016-10-03 19:49:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","When I'm feeling in low spirits about my job and #digped, I just rewatch @mburtis
and @slamteacher from @DigPedLab
https://t.co/mFdqimGD01","","","","http://bit.ly/2dVxJdf"
"783016648663896065","","","2016-10-03 18:51:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","New post at #ACDigPed: ""Home on the Web: Building a Domain of One's Own"" https://t.co/TIj68w61HI   Workshops beginning this week... https://t.co/nbCkPCvy9j","","","","http://bit.ly/2dVjHZe,https://twitter.com/MorrisPelzel/status/783016648663896065/photo/1"
"782648867204403200","","","2016-10-02 18:30:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Agreed...and there's a pretty special day in the middle of the month :) https://t.co/SWSKWYVFoB","","","","https://twitter.com/MadsRose/status/782629822828642306"
"782295473700777985","782294302412120064","2657407832","2016-10-01 19:05:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@evanbirnholz Now if I could just finish up the NE corner of today's NYT...","","","",""
"782295256482009088","782294302412120064","2657407832","2016-10-01 19:04:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@evanbirnholz Yup, just finished...definitely ""less rough."" Odd dupe at 4D","","","",""
"782292161773481984","782233209308340224","2657407832","2016-10-01 18:52:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@evanbirnholz Crap...now I'll feel like a moron if I don't blow through it...","","","",""
"782273526703108096","782269392608387072","16671992","2016-10-01 17:38:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@annmariastat @ThomasPfau3 Yes...truly deplorable for @firstthingsmag, Reno, and Bauerlein","","","",""
"782223467525484544","","","2016-10-01 14:19:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""For Catholics...supporting Trump is...an essential and unconscionable betrayal of their faith"" https://t.co/DzuRJ5Al28","","","","https://twitter.com/ThomasPfau3/status/782062572342304768"
"781982229580746752","","","2016-09-30 22:21:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @nathanrbloewen: Gardner Campbell shouts out for @hypothes_is at @teachingprof https://t.co/f58Z3sq27e","781979933841162240","1641077335","2016-09-30 22:11:59 +0000","https://twitter.com/nathanrbloewen/status/781979933841162240/photo/1,https://twitter.com/nathanrbloewen/status/781979933841162240/photo/1"
"781964575285448704","","","2016-09-30 21:10:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Also a nice example of how good ideas circulate...from @YaleCTL to @RiceCTE to @vandycft https://t.co/KGxL5MgHs2","","","","https://twitter.com/ProfHacker/status/781961785502990336"
"781888781725020161","","","2016-09-30 16:09:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @RDAHouston: Construction is underway this morning on The Hangout at @RiceUniversity, a student-design outdoor learning space: https://t…","781886254396813312","128956810","2016-09-30 15:59:44 +0000","http://hangout.rice.edu/,https://twitter.com/RDAHouston/status/781886254396813312/photo/1"
"781876443902992385","","","2016-09-30 15:20:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Well, it's good to have a diversity of views in one's Twitter line :) #juxtapositions https://t.co/RnZrbHV3Gm","","","","https://twitter.com/MorrisPelzel/status/781876443902992385/photo/1"
"781852380513964032","","","2016-09-30 13:45:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @anneapplebaum: ""a man unhinged, unable to accept his defeat in the debate and — tweeting in the middle of the night"" 
https://t.co/Z8vV…","781852016410845184","297100174","2016-09-30 13:43:41 +0000","https://www.washingtonpost.com/blogs/right-turn/wp/2016/09/30/donald-trumps-3-a-m-moment/?postshare=1361475242581820&tid=ss_tw&utm_term=.8dd664348315"
"781851964921352197","","","2016-09-30 13:43:29 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Another lovely morning for a bike ride into campus... https://t.co/rXDCgz8KLY","","","","https://twitter.com/MorrisPelzel/status/781851964921352197/photo/1"
"781568098134437888","","","2016-09-29 18:55:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Have we ""successfully trained an entire generation not to think while using an electronic tool?"" #digped https://t.co/iGQktDzrx5","","","","https://twitter.com/LisaMLane/status/781556599068381184"
"781549498019360768","","","2016-09-29 17:41:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","And no storms this year! https://t.co/uzkbQGmLkp","","","","https://twitter.com/MadsRose/status/781492449541693440"
"781541179707961344","","","2016-09-29 17:08:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It was an inspiring presentation by @PatrickMeier #DF16RU https://t.co/7v6Ix6sj6P","","","","https://twitter.com/RiceUniversity/status/781540775259758592"
"781534747826589696","781533786790035456","14412533","2016-09-29 16:42:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@TheFix That list is ""short""?","","","",""
"781500014220541953","","","2016-09-29 14:24:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @michikokakutani: New book on Hitler's rise examines roles played by his ""bottomless mendacity"" &amp; gifts for demagoguery &amp; showmanship: h…","781237632474939392","78400475","2016-09-28 21:02:20 +0000","http://www.nytimes.com/2016/09/28/books/hitler-ascent-volker-ullrich.html"
"781499273925971968","781498538463260672","1164293858","2016-09-29 14:22:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@GoogleGuacamole I know the feeling...but see it as oppo for ""beginner's mind""","","","",""
"781498796404387840","","","2016-09-29 14:20:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Yay! https://t.co/uzkbQGmLkp","","","","https://twitter.com/MadsRose/status/781492449541693440"
"781495294626148352","","","2016-09-29 14:06:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @anneapplebaum: If you want to know why populists and  thugs are winning, this is the reason:  Internet gives equal space to conspiracy…","781397101418799104","297100174","2016-09-29 07:36:01 +0000",""
"781494116777533440","","","2016-09-29 14:01:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Deplorable https://t.co/R4I8bq03KV","","","","https://twitter.com/Yair_Rosenberg/status/781159659772186624"
"781492622078509056","","","2016-09-29 13:55:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You really owe it to yourself to watch PBS #Frontline, ""The Choice: 2016""  https://t.co/h2BkCm1kll","","","","http://www.pbs.org/video/2365848966/"
"781491980509417472","","","2016-09-29 13:53:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","To clarify...not ""Oklahoma City,"" but, ""a city in Oklahoma,"" namely, Anadarko... https://t.co/ddmp1Sg4v5","","","","https://twitter.com/actualham/status/781480836243783680"
"781318634224361473","","","2016-09-29 02:24:13 +0000","<a href=""http://screen2.io/"" rel=""nofollow"">screen2</a>","Hugh Hefner as a role model... #frontline #thechoice","","","",""
"781317762090168320","","","2016-09-29 02:20:45 +0000","<a href=""http://screen2.io/"" rel=""nofollow"">screen2</a>","Eugenics, social darwinism, etc....very 1920s","","","",""
"781317125528883200","","","2016-09-29 02:18:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Watch Frontline's The Choice with us https://t.co/hplyuBAL2s","","","","https://twitter.com/davewiner/status/781316970209767426"
"781316636309585920","","","2016-09-29 02:16:16 +0000","<a href=""http://screen2.io/"" rel=""nofollow"">screen2</a>","Thanks","","","",""
"781316469065969664","","","2016-09-29 02:15:37 +0000","<a href=""http://screen2.io/"" rel=""nofollow"">screen2</a>","Where are you guys in the vid?","","","",""
"781316293517578244","","","2016-09-29 02:14:55 +0000","<a href=""http://screen2.io/"" rel=""nofollow"">screen2</a>","This is cool...thanks for setting this up","","","",""
"781311955592024064","","","2016-09-29 01:57:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @davewiner: Watch-party starts at 10PM Eastern, in 6 minutes at screen2.io. We're watching the Frontline show ""The Choice 2016."" Should…","781311014872739840","3839","2016-09-29 01:53:56 +0000",""
"781275060019482624","","","2016-09-28 23:31:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Breezy's just hangin' @MadsRose https://t.co/7bbaeFGf5i","","","","https://twitter.com/MorrisPelzel/status/781275060019482624/photo/1"
"781266556600803328","","","2016-09-28 22:57:16 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","+ 1 https://t.co/QDglQ0EPDN","","","","https://twitter.com/kinlane/status/781207642941165568"
"781232990990970881","","","2016-09-28 20:43:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Following this convo on studio as a model for learning... https://t.co/SU8pBZkfh3","","","","https://twitter.com/DWRL/status/781232285831995392"
"781214185153716224","","","2016-09-28 19:29:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Important conversation here... https://t.co/iRK34lHhUG","","","","https://twitter.com/RiceMagazine/status/781212225893642246"
"781213005065314304","","","2016-09-28 19:24:29 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","This looks like a cool position with an awesome group of folks! https://t.co/nXa4eR1RAZ","","","","https://twitter.com/acroom/status/781203591650480128"
"781164320319086592","","","2016-09-28 16:11:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","An intriguing new approach to social viewing and annotation...and that would be 9PM central https://t.co/BhNzEVzOf8","","","","https://twitter.com/davewiner/status/781163395873669120"
"781119291911315457","","","2016-09-28 13:12:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @zeitguy: 13% of American community college students are homeless. 

Sara Goldrick-Rab
Author ""Paying the Price""

Sit with this fact unt…","780973665345089536","18645138","2016-09-28 03:33:26 +0000",""
"780951542232788992","","","2016-09-28 02:05:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Simply the best... https://t.co/ilRXBOxHg5","","","","https://twitter.com/davewiner/status/780950919131361280"
"780847971931783168","","","2016-09-27 19:13:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@bboessen https://t.co/PJgUF63fJi","","","","https://twitter.com/BryanAlexander/status/779832340126105600"
"780821123990564864","780820719139753984","14412533","2016-09-27 17:27:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@TheFix It's ""dispel with this fiction"" ... #getyourmemesright","","","",""
"780789458253647874","","","2016-09-27 15:21:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Somedays, the lectionary readings and psalm response just hit home... Job 3:1-23; Psalm 88 https://t.co/6jbkyBXiZq","","","","https://twitter.com/MorrisPelzel/status/780789458253647874/photo/1"
"780768296454926336","","","2016-09-27 13:57:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""Listen Up: Perspectives on Podcasting in Teaching and Learning"" https://t.co/9SURu5Td6g","","","","https://twitter.com/ltaub/status/780751603099926528"
"780763844293517313","","","2016-09-27 13:39:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ltaub: Introducing @muhlenberg faculty 2 podcasting w/ wk by @GardnerCampbell @MorrisPelzel @jbj @aguarnera @LangOnCourse @TheMrGodsey…","780757233403584512","17844743","2016-09-27 13:13:24 +0000",""
"780615787279028225","780611310320914433","19619556","2016-09-27 03:51:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr @dr_jdean is a great guy!","","","",""
"780610011693056000","780609711263461377","33972737","2016-09-27 03:28:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr And I'm sure you've seen Andrew Sullivan's piece in the New Yorker on ""distraction sickness"" https://t.co/sP7JCSUi9K","","","","http://slct.al/2cX4wME"
"780609711263461377","780608977289617408","33972737","2016-09-27 03:27:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr who uses J. Pieper and Vannevar Bush to critique the cult of distraction and productionism in academia..","","","",""
"780609346254180353","780606240309202945","19619556","2016-09-27 03:25:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr I had just bookmarked this to read earlier today! Will read and respond asap.","","","",""
"780608977289617408","780607907939266560","33972737","2016-09-27 03:24:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Also, by bringing contemplative perspective to dig ped, along the lines of this piece by David Levy...https://t.co/Eq52dVlMPG","","","","http://bit.ly/2dhEUfx"
"780607907939266560","780604872601120768","19619556","2016-09-27 03:20:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Yes, in terms of viewing dig ped and ed through a Freirean perspective...as found, say, in the network at @DigPedLab and @HybridPed","","","",""
"780604064216199169","780603749173649409","33972737","2016-09-27 03:04:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr since I'm basically a one-person dept at my school, so have a lot of ground to cover in practice...less time for critical theory","","","",""
"780603749173649409","780602042423218176","19619556","2016-09-27 03:03:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr You're right...sadly, I sorta lost the theo publishing bug...and now I struggle to keep up with all the dig ped stuff...","","","",""
"780603204975288321","780601946382098432","19619556","2016-09-27 03:01:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Yes! How did that go? Is it deepening student engagement with texts?","","","",""
"780601110830551040","780599829562953730","19619556","2016-09-27 02:53:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Unfortunately, no...really should, but have been more focused on running a dig ped program.","","","",""
"780598898280701953","780594548820979712","19619556","2016-09-27 02:44:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Haven't been publishing in theology lately...did write a book on ecclesiology.and this piece on theo anthro https://t.co/761ag5fjoh","","","","http://bit.ly/2dc5xAp"
"780594028018487296","780593252336414720","19619556","2016-09-27 02:24:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Likewise...enjoy your work that I've read in America. Actually, I've never been to Creighton! Just teach for them online...","","","",""
"780593700950769665","","","2016-09-27 02:23:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cut off his f***ing microphone!","","","",""
"780592335520268288","780592070310244352","19619556","2016-09-27 02:18:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr watching the video on another screen","","","",""
"780591919596392449","780591441697398784","19619556","2016-09-27 02:16:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ntnsndr Tweetdeck is a twitter client that does refresh","","","",""
"780557808383119360","780527929415569408","28152475","2016-09-27 00:00:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hauntologist Post-DF decompression...","","","",""
"780516514373914628","","","2016-09-26 21:16:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Win https://t.co/S3dJm0bdea","","","","https://twitter.com/Sassy_Town/status/780506212571815937"
"780491125098356736","778921363033776128","755991","2016-09-26 19:35:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@BryanAlexander You'd need to follow me so I could do that :)","","","",""
"780471100631244800","","","2016-09-26 18:16:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","New post at #ACDigPed: ""More Maps: Further Explorations with ArcGIS Online"" https://t.co/VfE9BnqFxq Workshops this week... https://t.co/D9NUDeWrE8","","","","http://bit.ly/2dwTct7,https://twitter.com/MorrisPelzel/status/780471100631244800/photo/1"
"780470766093475840","","","2016-09-26 18:15:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","New post at #ACDigPed: ""More Maps: Further Explorations with ArcGIS Online"" https://t.co/VfE9BnqFxq #digped https://t.co/xK0NYd0ISp","","","","http://bit.ly/2dwTct7,https://twitter.com/MorrisPelzel/status/780470766093475840/photo/1"
"780451037962342401","","","2016-09-26 16:56:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Looking forward to seeing the latest chess movie, #QueenofKatwe https://t.co/O2srvUNDpF","","","","https://twitter.com/arikaokrent/status/780449023060799488"
"780446400446238721","780442266951299072","113129441","2016-09-26 16:38:16 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JonMalesic Would love to go as well, but not sure I can swing it...just returned from a different conf there","","","",""
"780438831346487296","","","2016-09-26 16:08:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @openculture: Explore 5,300 Rare Manuscripts Digitized by the Vatican: From The Iliad &amp; Aeneid, to Japanese &amp; Aztec Illustrations https:…","780438304999170048","19826509","2016-09-26 16:06:06 +0000","https://goo.gl/y9bhdO,https://twitter.com/openculture/status/780438304999170048/photo/1"
"780431911910903809","","","2016-09-26 15:40:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""Being confounded is an opportunity to learn. That is the pedagogy of the rutabaga"" https://t.co/gmUXTefYf1 #digped @slamteacher https://t.co/yoNyUO20SF","","","","http://bit.ly/2dwsAbk,https://twitter.com/MorrisPelzel/status/780431911910903809/photo/1"
"780431277098881024","","","2016-09-26 15:38:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@JonMalesic You might be interested? https://t.co/ACvJb6WwyR","","","","https://twitter.com/RiceKinderInst/status/780406584052592643"
"780428775527899136","780426839135256576","399080466","2016-09-26 15:28:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@RichardRohrOFM Can't find any info on the site re how to watch...I rsvp'd a week ago, but nothing in my email","","","",""
"780421600441053184","","","2016-09-26 14:59:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""We know pretty confidently that just telling students information is not a very good way to help them retain it"" https://t.co/Ximv9fkT0i","","","","http://bit.ly/2dwkbVn"
"780402436712169472","","","2016-09-26 13:43:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Evidence-based pedagogy for evidence-based medicine: no more lectures at UV med sch: https://t.co/R37XtfzUJ4 #digped https://t.co/wBr18wCXJy","","","","http://bit.ly/2d3ATZR,https://twitter.com/MorrisPelzel/status/780402436712169472/photo/1"
